0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
0.5048092007637024,0.611822247505188,3.115748086202075e-07,0.49204158782958984,0.5485014319419861,-0.012128632515668869,0.48618975281715393,0.4943702816963196,-0.027635587379336357,0.49009808897972107,0.44810909032821655,-0.04135628417134285,0.49181488156318665,0.4191475212574005,-0.055227138102054596,0.4750620126724243,0.5236738920211792,-0.04973297193646431,0.4728222191333771,0.4680165648460388,-0.07154111564159393,0.47553789615631104,0.4363039433956146,-0.0829969197511673,0.479954332113266,0.4053378105163574,-0.09075847268104553,0.468197226524353,0.5586538910865784,-0.05416864529252052,0.45010119676589966,0.5250080227851868,-0.08294374495744705,0.4368429183959961,0.4964541792869568,-0.09933985769748688,0.42598673701286316,0.4687296748161316,-0.11164624989032745,0.465091347694397,0.597303569316864,-0.05641474947333336,0.456998735666275,0.5937504172325134,-0.08049942553043365,0.4507516622543335,0.5677424073219299,-0.08845794945955276,0.4458426237106323,0.5394605994224548,-0.09362463653087616,0.4651598632335663,0.631371796131134,-0.05858895182609558,0.45222482085227966,0.6405528783798218,-0.07381772249937057,0.448172926902771,0.6342360973358154,-0.07749561965465546,0.4418397545814514,0.6200357675552368,-0.08089341223239899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3181212544441223,0.7148265242576599,1.0541880612890964e-07,0.33953845500946045,0.637138307094574,0.022584402933716774,0.3768431842327118,0.6015104055404663,0.025214796885848045,0.40350809693336487,0.5755009651184082,0.02128598652780056,0.42652109265327454,0.5510238409042358,0.013994064182043076,0.39877772331237793,0.5930362343788147,0.002121641533449292,0.44913482666015625,0.5523896217346191,-0.00966363400220871,0.47793638706207275,0.5089552998542786,-0.017071546986699104,0.5005440711975098,0.4719865024089813,-0.02316218800842762,0.4018290936946869,0.6076330542564392,-0.021294420585036278,0.45407554507255554,0.5492085218429565,-0.037458278238773346,0.4781305491924286,0.48582062125205994,-0.047845009714365005,0.49244946241378784,0.4360898733139038,-0.054539620876312256,0.4004018008708954,0.6381397247314453,-0.042836856096982956,0.46302205324172974,0.5898555517196655,-0.057862766087055206,0.4942530393600464,0.5407691597938538,-0.06579416245222092,0.5159737467765808,0.4990290701389313,-0.07152598351240158,0.39668697118759155,0.6813642978668213,-0.062083326280117035,0.44192177057266235,0.6554297804832458,-0.0777931809425354,0.46755674481391907,0.6210946440696716,-0.08431557565927505,0.48649078607559204,0.5863587260246277,-0.0887800082564354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2999168336391449,0.7496120929718018,8.722493305413082e-08,0.3292231559753418,0.6679196357727051,0.03528345003724098,0.36742353439331055,0.6237519383430481,0.04366545379161835,0.3933055102825165,0.5900105237960815,0.04252997413277626,0.4183626174926758,0.5611803531646729,0.03832761198282242,0.38314205408096313,0.6015942692756653,0.019798217341303825,0.43662968277931213,0.5548983216285706,0.011975137516856194,0.4671971797943115,0.5085067749023438,0.007405725307762623,0.4897497296333313,0.46872538328170776,0.0034472718834877014,0.38846439123153687,0.612564742565155,-0.009285051375627518,0.45133858919143677,0.5475221276283264,-0.021252784878015518,0.48811155557632446,0.48509740829467773,-0.02965717390179634,0.512786328792572,0.43037691712379456,-0.03534627705812454,0.3906187117099762,0.6392622590065002,-0.03610941395163536,0.4613378047943115,0.5876455903053284,-0.04688500985503197,0.4968194365501404,0.540461540222168,-0.054056596010923386,0.5208917260169983,0.4964267611503601,-0.05966482684016228,0.39324459433555603,0.6824458837509155,-0.05987158790230751,0.4458391070365906,0.6531071066856384,-0.07118849456310272,0.47269773483276367,0.6197732090950012,-0.07626738399267197,0.49078744649887085,0.5848785042762756,-0.08006446063518524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28986433148384094,0.7514075040817261,2.739569993082114e-07,0.32577502727508545,0.6661430597305298,0.020144661888480186,0.36849677562713623,0.6171039342880249,0.022911028936505318,0.395889014005661,0.585023820400238,0.01879861019551754,0.4200761020183563,0.5522188544273376,0.012563802301883698,0.38851794600486755,0.5990269780158997,0.009342602454125881,0.4470686614513397,0.5458796620368958,-0.004062260501086712,0.48128655552864075,0.4889829754829407,-0.012723607011139393,0.5060058832168579,0.437995970249176,-0.018661588430404663,0.3894524872303009,0.6109509468078613,-0.013289767317473888,0.4587189853191376,0.5493472218513489,-0.02994426153600216,0.49582427740097046,0.4854249954223633,-0.04167490452528,0.5219569802284241,0.42569708824157715,-0.04840122163295746,0.38900119066238403,0.6398299932479858,-0.03486211225390434,0.46176451444625854,0.5909923315048218,-0.04966144263744354,0.49881380796432495,0.5431790947914124,-0.05718149244785309,0.5246053338050842,0.4967159628868103,-0.06122329458594322,0.3881227970123291,0.6830676198005676,-0.054941728711128235,0.4410046637058258,0.6513882875442505,-0.06721506267786026,0.47019821405410767,0.6167696118354797,-0.0707002580165863,0.4924537241458893,0.5815605521202087,-0.07216634601354599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2815893888473511,0.769923985004425,2.018452107677149e-07,0.3237247169017792,0.6882248520851135,0.025546276941895485,0.366166889667511,0.6352326273918152,0.030662106350064278,0.39657461643218994,0.6018266677856445,0.027863286435604095,0.4227639138698578,0.5732718706130981,0.02351752482354641,0.3750607967376709,0.6063989996910095,0.01758221723139286,0.4390619099140167,0.5701772570610046,0.007340549025684595,0.4769187569618225,0.5351607203483582,0.0004893181030638516,0.5047270059585571,0.5032691359519958,-0.004035657737404108,0.3791067898273468,0.6187889575958252,-0.006233410444110632,0.4526803493499756,0.5668928623199463,-0.019086986780166626,0.4929381012916565,0.5107660889625549,-0.02853330783545971,0.5218241214752197,0.455911785364151,-0.03384432569146156,0.38267773389816284,0.6470365524291992,-0.0288222786039114,0.45651400089263916,0.6023639440536499,-0.03823167458176613,0.49456629157066345,0.5561402440071106,-0.04368394613265991,0.5216078162193298,0.5100034475326538,-0.04713953286409378,0.38617557287216187,0.6899856328964233,-0.049784231930971146,0.43694210052490234,0.6597800850868225,-0.05658989027142525,0.4654223322868347,0.6270343065261841,-0.057785458862781525,0.4872148036956787,0.595018744468689,-0.05816604569554329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2797229290008545,0.7654962539672852,2.612166269955196e-07,0.32249924540519714,0.6816544532775879,0.029053427278995514,0.3650929033756256,0.631202220916748,0.03454792499542236,0.3957802653312683,0.5981080532073975,0.031014658510684967,0.42222869396209717,0.5668312907218933,0.025121184065937996,0.37382471561431885,0.5985736846923828,0.02046835608780384,0.43998652696609497,0.5589239597320557,0.010500236414372921,0.47740015387535095,0.518865168094635,0.003838979173451662,0.5052816271781921,0.48147645592689514,-0.0009338194504380226,0.37897396087646484,0.6105009913444519,-0.006545337848365307,0.4536745250225067,0.5524188280105591,-0.01960808038711548,0.4942447543144226,0.49173134565353394,-0.029909953474998474,0.5228121280670166,0.4338359236717224,-0.03621160238981247,0.38356471061706543,0.6414486169815063,-0.03209119290113449,0.4597755968570709,0.588965892791748,-0.042729590088129044,0.4992930293083191,0.5424304008483887,-0.048768386244773865,0.5280247926712036,0.49608874320983887,-0.05310487002134323,0.38814249634742737,0.6893123388290405,-0.055601250380277634,0.4402288496494293,0.6548613905906677,-0.06397857517004013,0.46998298168182373,0.6247674822807312,-0.06515660136938095,0.49408620595932007,0.5956791043281555,-0.06578069180250168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2794491648674011,0.7721508741378784,1.9035758214158705e-07,0.3240719437599182,0.6843264102935791,0.038488227874040604,0.3654102683067322,0.6352896094322205,0.04842640832066536,0.39398685097694397,0.6061002612113953,0.047702398151159286,0.42115214467048645,0.5832135677337646,0.044686928391456604,0.37371307611465454,0.596205472946167,0.031621094793081284,0.4383157789707184,0.5574959516525269,0.024858832359313965,0.47617316246032715,0.5217240452766418,0.019890425726771355,0.5045250654220581,0.490018367767334,0.016192631796002388,0.3790280520915985,0.6091518402099609,0.0013199023669585586,0.454603374004364,0.5520134568214417,-0.009417098015546799,0.49614763259887695,0.4979916512966156,-0.01797550544142723,0.5253084897994995,0.4467492401599884,-0.02292660064995289,0.38391950726509094,0.6393709778785706,-0.02704210765659809,0.46007591485977173,0.5870518088340759,-0.034680575132369995,0.5002384781837463,0.5442321300506592,-0.038615547120571136,0.5295466184616089,0.5016133189201355,-0.04154244810342789,0.3903177082538605,0.6871382594108582,-0.05278641730546951,0.44406887888908386,0.6501062512397766,-0.05814455822110176,0.4736911952495575,0.6176003217697144,-0.05773031339049339,0.4969537854194641,0.5859447717666626,-0.05734008923172951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6057409644126892,0.7318077683448792,2.7074431585560887e-08,0.5631883144378662,0.6595178246498108,0.054078977555036545,0.5270196795463562,0.6243907809257507,0.06676318496465683,0.5016056299209595,0.6046639084815979,0.06719949841499329,0.47526049613952637,0.589025616645813,0.0637766644358635,0.5223297476768494,0.5550600290298462,0.020686132833361626,0.4772135019302368,0.5122706890106201,0.012436987832188606,0.44727280735969543,0.48101210594177246,0.008525659330189228,0.42270585894584656,0.4488418698310852,0.0035086204297840595,0.5281504392623901,0.5630777478218079,-0.018756704404950142,0.47402113676071167,0.5212529301643372,-0.03805403783917427,0.44010865688323975,0.48125705122947693,-0.04995064064860344,0.4144912660121918,0.4411602020263672,-0.059289541095495224,0.5328346490859985,0.5946008563041687,-0.05305792763829231,0.4802457094192505,0.5608072280883789,-0.07037492096424103,0.4517831802368164,0.5322214365005493,-0.07391026616096497,0.4320969879627228,0.4982168674468994,-0.07723912596702576,0.5336485505104065,0.6391221284866333,-0.08216255158185959,0.49152687191963196,0.628616452217102,-0.10114237666130066,0.47450965642929077,0.6178377866744995,-0.10679193586111069,0.45976510643959045,0.6015564203262329,-0.11055510491132736,0.27819404006004333,0.7702046036720276,2.1492780888365814e-07,0.32318437099456787,0.6816881895065308,0.0373920202255249,0.36502066254615784,0.6321694254875183,0.04598776996135712,0.3942570686340332,0.602553129196167,0.044026948511600494,0.42213010787963867,0.5780605673789978,0.039689190685749054,0.3738154172897339,0.5949583053588867,0.02885701321065426,0.4402957558631897,0.5548933148384094,0.021181026473641396,0.4778485894203186,0.5186564326286316,0.016299331560730934,0.5057905912399292,0.4863361120223999,0.012696495279669762,0.3792285621166229,0.6075863838195801,-0.001703085727058351,0.455358624458313,0.5448088049888611,-0.01374527346342802,0.4967615306377411,0.4853587746620178,-0.022095931693911552,0.5255699753761292,0.4290607273578644,-0.026857107877731323,0.3839840292930603,0.6381885409355164,-0.030386924743652344,0.46123793721199036,0.5802713632583618,-0.039609991014003754,0.5014827251434326,0.5330496430397034,-0.043715525418519974,0.5306281447410583,0.48557060956954956,-0.046697329729795456,0.3901994228363037,0.687510073184967,-0.056441981345415115,0.44446781277656555,0.6498109698295593,-0.06341034919023514,0.4745180010795593,0.6159753799438477,-0.06361068785190582,0.4978663921356201,0.5821735858917236,-0.06359145790338516,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.626147449016571,0.7839252352714539,-8.69792060598229e-08,0.5921021699905396,0.7059040069580078,0.0525844432413578,0.557988166809082,0.6510722041130066,0.06968748569488525,0.5316771268844604,0.6247216463088989,0.07455211132764816,0.5040105581283569,0.6097574234008789,0.0757262110710144,0.5494227409362793,0.578816831111908,0.034229230135679245,0.4974784255027771,0.5288580656051636,0.029969291761517525,0.46306389570236206,0.49057289958000183,0.026776883751153946,0.43698060512542725,0.4553675651550293,0.022660719230771065,0.5526093244552612,0.5812793970108032,-0.0033243547659367323,0.4877689480781555,0.5323622226715088,-0.013456296175718307,0.4479556977748871,0.4858648180961609,-0.021549662575125694,0.42073240876197815,0.44414421916007996,-0.028705285862088203,0.5529678463935852,0.6087864637374878,-0.03750856965780258,0.4909729063510895,0.5641834139823914,-0.04938075318932533,0.455944299697876,0.5325736403465271,-0.054113928228616714,0.433141827583313,0.5000091791152954,-0.05842176824808121,0.5512125492095947,0.6512612700462341,-0.06706282496452332,0.5030853748321533,0.6202108263969421,-0.08200307190418243,0.47976773977279663,0.6118990182876587,-0.08611735701560974,0.46265876293182373,0.606418788433075,-0.0889030396938324,0.28109049797058105,0.7702866792678833,1.89637006542398e-07,0.3274432122707367,0.677872359752655,0.0373375229537487,0.3714292347431183,0.6272187829017639,0.046736691147089005,0.40071606636047363,0.5952140092849731,0.0455591157078743,0.4282788932323456,0.5678959488868713,0.04194379225373268,0.38452625274658203,0.5945553779602051,0.03065892495214939,0.4476543068885803,0.5500965714454651,0.023208530619740486,0.48385289311408997,0.5051977038383484,0.017868278548121452,0.5113016963005066,0.4644547402858734,0.013317244127392769,0.38845938444137573,0.6072221398353577,-0.00028512405697256327,0.4619448184967041,0.5487307906150818,-0.012790492735803127,0.5008497834205627,0.48622870445251465,-0.022044610232114792,0.5278021693229675,0.42751389741897583,-0.027805428951978683,0.3905658423900604,0.636347234249115,-0.029601480811834335,0.46686863899230957,0.5861172676086426,-0.03990446776151657,0.5053549408912659,0.5370925664901733,-0.045246634632349014,0.5325822830200195,0.488071471452713,-0.0493910126388073,0.3925541341304779,0.6809517741203308,-0.05632898956537247,0.44677579402923584,0.6488794088363647,-0.06507141143083572,0.47669073939323425,0.6142855286598206,-0.06713536381721497,0.4995402991771698,0.5791701078414917,-0.06875204294919968,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6342574954032898,0.7991300225257874,-1.868080943268069e-07,0.5948979258537292,0.7175322771072388,0.043670471757650375,0.565220832824707,0.6640002727508545,0.05673737823963165,0.5400193333625793,0.6282569766044617,0.05922786146402359,0.5144147276878357,0.6100310683250427,0.058485329151153564,0.5625829696655273,0.5893799662590027,0.033175401389598846,0.5070825815200806,0.5476769804954529,0.028569655492901802,0.4647374153137207,0.5446041822433472,0.023631542921066284,0.43917909264564514,0.5386174321174622,0.018130159005522728,0.563251793384552,0.5859286189079285,0.0023356913588941097,0.4927327632904053,0.5293848514556885,-0.006585319060832262,0.44622254371643066,0.4898495078086853,-0.01564159244298935,0.41782015562057495,0.4503480792045593,-0.025249890983104706,0.5593474507331848,0.6157919764518738,-0.026229536160826683,0.4944275915622711,0.5381966233253479,-0.03740864619612694,0.4531903862953186,0.5044550895690918,-0.04639952629804611,0.42689013481140137,0.4734189510345459,-0.05568254739046097,0.5514047145843506,0.6644420027732849,-0.050445303320884705,0.5056235194206238,0.6295569539070129,-0.06907740235328674,0.4760178327560425,0.6182569265365601,-0.07965148985385895,0.4515301585197449,0.6092087030410767,-0.088121697306633,0.2844914495944977,0.7715821266174316,1.9748038937450474e-07,0.3300894796848297,0.6789865493774414,0.03390640765428543,0.37172484397888184,0.6253041625022888,0.040418628603219986,0.39994555711746216,0.5864444971084595,0.037082064896821976,0.42457056045532227,0.5517200231552124,0.03147180378437042,0.38532039523124695,0.5993107557296753,0.026047447696328163,0.4490644931793213,0.5605971813201904,0.01761084608733654,0.48490890860557556,0.5224630236625671,0.01180360559374094,0.5116499662399292,0.4864575266838074,0.007420849986374378,0.3887990117073059,0.6137270927429199,-0.0030010833870619535,0.46345680952072144,0.5652095675468445,-0.015358795411884785,0.5018826723098755,0.5083420276641846,-0.02335553802549839,0.5280585885047913,0.45264536142349243,-0.02806938625872135,0.3908185064792633,0.6408290266990662,-0.030626721680164337,0.4676150977611542,0.5948453545570374,-0.0391000434756279,0.5063269138336182,0.547081708908081,-0.04163056239485741,0.5344959497451782,0.49921703338623047,-0.04415228217840195,0.39253711700439453,0.6812217831611633,-0.05611163005232811,0.4447181522846222,0.6491494178771973,-0.06236066296696663,0.47553181648254395,0.6168283224105835,-0.061725396662950516,0.5005918741226196,0.5846599340438843,-0.06156031787395477,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
