0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0.7571828365325928,0.6406131982803345,-2.3137829430197598e-07,0.7126241326332092,0.6299660801887512,-0.016987280920147896,0.6589251756668091,0.55962735414505,-0.030026670545339584,0.6127726435661316,0.5253728032112122,-0.044896937906742096,0.574199378490448,0.5096902251243591,-0.06140631064772606,0.7203087210655212,0.431417316198349,-0.018256066367030144,0.7265130281448364,0.32595354318618774,-0.03512069582939148,0.7250999212265015,0.2620159387588501,-0.04407072439789772,0.7228338718414307,0.21239663660526276,-0.05181198567152023,0.75566565990448,0.4321499466896057,-0.024375170469284058,0.7280281782150269,0.4145636558532715,-0.057556796818971634,0.7225276231765747,0.5075072050094604,-0.061386171728372574,0.7314688563346863,0.5574142932891846,-0.05580177158117294,0.7882864475250244,0.4535205364227295,-0.0328444205224514,0.7588527202606201,0.44470176100730896,-0.06427609920501709,0.7515512704849243,0.5280879139900208,-0.053050894290208817,0.7570948600769043,0.5641541481018066,-0.03761592134833336,0.8190222382545471,0.4838118553161621,-0.04260159283876419,0.7916017770767212,0.472078412771225,-0.06218356639146805,0.7800737619400024,0.5316080451011658,-0.05100234970450401,0.7836459279060364,0.5584619641304016,-0.037638138979673386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7522018551826477,0.6761674880981445,-1.7185934098051803e-07,0.6979448795318604,0.6308689117431641,-0.010935396887362003,0.6460262537002563,0.5493705868721008,-0.02193061262369156,0.5970789790153503,0.5097756385803223,-0.037264399230480194,0.5541600584983826,0.5068151950836182,-0.05440017580986023,0.7058556079864502,0.42714327573776245,-0.0036326919216662645,0.7084149718284607,0.31696414947509766,-0.02177414670586586,0.7068902254104614,0.24800531566143036,-0.0331994965672493,0.7036871910095215,0.19274741411209106,-0.04256296530365944,0.740066647529602,0.4282899796962738,-0.013105908408761024,0.7095794677734375,0.39056387543678284,-0.05159912258386612,0.7035382390022278,0.48559659719467163,-0.06018945202231407,0.7106631994247437,0.5468029379844666,-0.05617445334792137,0.7726538777351379,0.44270002841949463,-0.025384845212101936,0.739645779132843,0.42694371938705444,-0.05951123684644699,0.734502911567688,0.5130539536476135,-0.05262739956378937,0.7405922412872314,0.5615168213844299,-0.03828408569097519,0.8057142496109009,0.4651946723461151,-0.03891565650701523,0.7751880288124084,0.44115570187568665,-0.05593125894665718,0.763941764831543,0.4995481073856354,-0.04642609506845474,0.767032265663147,0.5346614718437195,-0.03440966457128525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7431178092956543,0.6801819801330566,-1.9984445032150688e-07,0.6878178119659424,0.6322457194328308,-0.009840010665357113,0.6376209259033203,0.5592849850654602,-0.021065805107355118,0.5913524627685547,0.5213646292686462,-0.037125762552022934,0.5509445071220398,0.5091146230697632,-0.055214621126651764,0.698360025882721,0.4311545789241791,-0.002724897349253297,0.7004916071891785,0.3215232193470001,-0.022524520754814148,0.6992890238761902,0.2529039680957794,-0.036023013293743134,0.6969218254089355,0.19682848453521729,-0.04669641703367233,0.7310612797737122,0.43339306116104126,-0.012774491682648659,0.6992217898368835,0.4019225835800171,-0.05351374298334122,0.6914992332458496,0.4984409809112549,-0.06441860646009445,0.6963722109794617,0.5578373670578003,-0.06179431080818176,0.7633448839187622,0.4487936496734619,-0.02548348717391491,0.7298045754432678,0.43261489272117615,-0.06321315467357635,0.7222830653190613,0.5236213207244873,-0.05663591995835304,0.7260632514953613,0.5736132860183716,-0.0413765013217926,0.7972114682197571,0.47281819581985474,-0.03905193507671356,0.7671488523483276,0.44939038157463074,-0.05978954955935478,0.7529586553573608,0.5116024613380432,-0.050295159220695496,0.7532267570495605,0.5486841797828674,-0.03711894154548645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7303128838539124,0.6862092614173889,-1.9900227243851987e-07,0.6789641380310059,0.6417351961135864,-0.011437179520726204,0.6301085352897644,0.5689098238945007,-0.02385023422539234,0.5846334099769592,0.5292892456054688,-0.04039772227406502,0.5459734201431274,0.5160640478134155,-0.05873943492770195,0.6925130486488342,0.4387454390525818,-0.006460153963416815,0.6947322487831116,0.3300352990627289,-0.02586403861641884,0.6942693591117859,0.2624061703681946,-0.03830802068114281,0.6926334500312805,0.2081475853919983,-0.04818658158183098,0.725875198841095,0.44250449538230896,-0.015755893662571907,0.6924561858177185,0.4107181429862976,-0.05555520951747894,0.6838468909263611,0.5058692097663879,-0.0649142637848854,0.6888613700866699,0.5642573833465576,-0.0615711435675621,0.757752537727356,0.460775226354599,-0.027675801888108253,0.7237516045570374,0.4460303485393524,-0.06444387882947922,0.7148166298866272,0.5338476300239563,-0.056866735219955444,0.7177832722663879,0.5805342197418213,-0.04148878529667854,0.7908346056938171,0.48790642619132996,-0.040540196001529694,0.7616520524024963,0.46337005496025085,-0.06008859723806381,0.7474849224090576,0.5245139598846436,-0.049796175211668015,0.7477444410324097,0.5594919323921204,-0.0365438312292099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7241678237915039,0.6983206868171692,-2.1372395053731452e-07,0.6700584888458252,0.6526509523391724,-0.011953484266996384,0.6188753247261047,0.5815988779067993,-0.024093491956591606,0.5745946168899536,0.5428001880645752,-0.039973996579647064,0.5372241735458374,0.5320830345153809,-0.05772526562213898,0.6808181405067444,0.45431917905807495,-0.009109432809054852,0.6841619610786438,0.3476520776748657,-0.028505245223641396,0.6841142773628235,0.27844858169555664,-0.0414067804813385,0.6810002326965332,0.22152584791183472,-0.051562562584877014,0.7149832248687744,0.45572617650032043,-0.017509914934635162,0.6837507486343384,0.425700843334198,-0.055797919631004333,0.676153838634491,0.5181807279586792,-0.06501448154449463,0.6794363856315613,0.5797696113586426,-0.06219625100493431,0.7468569278717041,0.4718951880931854,-0.028283698484301567,0.7143301367759705,0.4610638916492462,-0.062435608357191086,0.7065375447273254,0.544925332069397,-0.055590949952602386,0.7080151438713074,0.5957849621772766,-0.04157983511686325,0.7791534662246704,0.49755430221557617,-0.040289506316185,0.7509530782699585,0.47505122423171997,-0.05818164348602295,0.7366402745246887,0.5323156118392944,-0.048581674695014954,0.7348347306251526,0.5701174139976501,-0.03624070808291435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7181907892227173,0.708489716053009,-2.0048436510933243e-07,0.6633397936820984,0.6624250411987305,-0.011052490212023258,0.611793577671051,0.5922423601150513,-0.022565070539712906,0.5668820142745972,0.5567063093185425,-0.03795582428574562,0.5282795429229736,0.5486257672309875,-0.055168911814689636,0.672453761100769,0.46387776732444763,-0.008052571676671505,0.6743341684341431,0.3553496301174164,-0.02760014683008194,0.6736490726470947,0.2868354916572571,-0.040330324321985245,0.6709364652633667,0.23120084404945374,-0.0504133477807045,0.7062273025512695,0.4656200408935547,-0.016893690451979637,0.6738691926002502,0.43870529532432556,-0.0559263713657856,0.666008710861206,0.533054769039154,-0.06521587818861008,0.6704675555229187,0.5925691723823547,-0.06224628537893295,0.7386670112609863,0.4825649559497833,-0.028198597952723503,0.7056425213813782,0.4709882140159607,-0.0634782463312149,0.6976052522659302,0.5571553707122803,-0.056279946118593216,0.7005947828292847,0.6046595573425293,-0.041648149490356445,0.7722071409225464,0.5096890330314636,-0.04054075852036476,0.7442662715911865,0.48799702525138855,-0.05913691222667694,0.7297645211219788,0.5462797284126282,-0.0494123212993145,0.7290717959403992,0.5807093381881714,-0.03680982068181038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7166370749473572,0.7113048434257507,-2.0825770263854793e-07,0.66351318359375,0.6684244871139526,-0.011285942047834396,0.6118026375770569,0.5986781120300293,-0.0232465248554945,0.5651997923851013,0.5641149282455444,-0.0391361303627491,0.5262339115142822,0.5571588277816772,-0.05692494288086891,0.6705689430236816,0.4670504927635193,-0.00845135748386383,0.6688359975814819,0.3589564263820648,-0.02872534655034542,0.6679157614707947,0.2902906835079193,-0.041974835097789764,0.6653123497962952,0.2354182004928589,-0.05231703445315361,0.7040934562683105,0.4659818112850189,-0.017259173095226288,0.670953631401062,0.4493432343006134,-0.057440467178821564,0.6648837327957153,0.5438629388809204,-0.06701972335577011,0.6707201600074768,0.5996397733688354,-0.06392835080623627,0.7368642091751099,0.48257559537887573,-0.02853100746870041,0.7034221887588501,0.4822823107242584,-0.06449422240257263,0.6978422403335571,0.5690100789070129,-0.05690489709377289,0.7027982473373413,0.6109813451766968,-0.0418858639895916,0.7700773477554321,0.5102409720420837,-0.04088657349348068,0.741442084312439,0.4975052773952484,-0.059414107352495193,0.7285767197608948,0.5577291250228882,-0.04906829446554184,0.7301483154296875,0.5878550410270691,-0.03593255952000618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7167313694953918,0.7117783427238464,-2.1855861120911868e-07,0.6629138588905334,0.6723378896713257,-0.010607931762933731,0.6114752292633057,0.604805052280426,-0.022843651473522186,0.56597501039505,0.5723314881324768,-0.03894074261188507,0.5276142358779907,0.5646277070045471,-0.057084523141384125,0.6704606413841248,0.4741153120994568,-0.011484900489449501,0.6689489483833313,0.3624114990234375,-0.03261430934071541,0.6682762503623962,0.2924455404281616,-0.04612726345658302,0.6657225489616394,0.23745739459991455,-0.056513309478759766,0.7039163708686829,0.47356781363487244,-0.020686602219939232,0.6712175607681274,0.4552927315235138,-0.0612194649875164,0.6659566164016724,0.5499504804611206,-0.07009102404117584,0.6715945601463318,0.6086040139198303,-0.06659682840108871,0.7367834448814392,0.4904036521911621,-0.03216458112001419,0.7033663392066956,0.48668262362480164,-0.06781590729951859,0.6993822455406189,0.573190450668335,-0.059534866362810135,0.7048240303993225,0.6169029474258423,-0.04431663453578949,0.7705443501472473,0.5185452699661255,-0.04465258866548538,0.7416470646858215,0.5035073161125183,-0.06375543028116226,0.729362428188324,0.5630218386650085,-0.053457144647836685,0.7306401133537292,0.5941811800003052,-0.040285103023052216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7296767830848694,0.7199139595031738,-2.7091570586890157e-07,0.673933207988739,0.684728741645813,-0.00733188958838582,0.619083046913147,0.6124059557914734,-0.016753870993852615,0.5736522078514099,0.5770400762557983,-0.03022717498242855,0.53538978099823,0.5706069469451904,-0.045826710760593414,0.6798979640007019,0.48597145080566406,-0.010846206918358803,0.677555501461029,0.3756259083747864,-0.028329845517873764,0.6752209663391113,0.3043125867843628,-0.039264924824237823,0.6704096794128418,0.2486504316329956,-0.04858986660838127,0.7145670652389526,0.4851885139942169,-0.020726678892970085,0.6801611185073853,0.46988269686698914,-0.05539938062429428,0.6801807284355164,0.5608977675437927,-0.061615802347660065,0.6905564069747925,0.6139256358146667,-0.0582878552377224,0.7475675344467163,0.5020532011985779,-0.032103851437568665,0.7131990194320679,0.5016926527023315,-0.06202862039208412,0.7129409909248352,0.5802714228630066,-0.05249469354748726,0.7204086184501648,0.6164870858192444,-0.03902682662010193,0.7795509099960327,0.5290679335594177,-0.04433566331863403,0.7509620785713196,0.5114352107048035,-0.05938468500971794,0.7428562641143799,0.5644153952598572,-0.04782305657863617,0.7470174431800842,0.590606689453125,-0.03547464683651924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.7498167157173157,0.718539297580719,-2.426686762646568e-07,0.6937561631202698,0.683910608291626,-0.01034452486783266,0.6396892070770264,0.6170257329940796,-0.02250831574201584,0.5940986275672913,0.5871759653091431,-0.037934813648462296,0.5552554130554199,0.5810539126396179,-0.054978687316179276,0.6991917490959167,0.4897301495075226,-0.015957312658429146,0.6934370994567871,0.3811371326446533,-0.03523242101073265,0.6902228593826294,0.31030774116516113,-0.04828048497438431,0.6854830980300903,0.2544306218624115,-0.05919188633561134,0.7358421683311462,0.4870861768722534,-0.02480894699692726,0.7027198076248169,0.48426008224487305,-0.05994169041514397,0.7041780948638916,0.5709110498428345,-0.06665849685668945,0.7150262594223022,0.6172863245010376,-0.06443173438310623,0.7697656154632568,0.5047158002853394,-0.0352441780269146,0.7358867526054382,0.51222825050354,-0.0633491799235344,0.7362629771232605,0.5833899974822998,-0.052371006458997726,0.7437962889671326,0.6143217086791992,-0.03937327489256859,0.8009527921676636,0.5329875946044922,-0.04712563753128052,0.773093044757843,0.5253897309303284,-0.0605507418513298,0.7653989791870117,0.5759734511375427,-0.04789239540696144,0.7701171636581421,0.5976637005805969,-0.03549554571509361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
